column1_charwithnull,column2_char,column3_cat1,column4_cat2,column5_int,column6_formula
,Y,COMP,B,2565,13288.2
N,N,SS,A,2770,10151.545454545454
Y,N,SS,G,2456,1414.3076923076924
N,N,SS,A,835,35728.0
N,N,COMP,B,2374,22174.727272727272
N,N,COMP,B,1721,16579.454545454544
N,N,COMP,A+,2129,16895.333333333332
Y,N,SS,B,906,17011.625
,Y,COMP,G,2095,17798.615384615383
,N,COMP,B,2318,20838.416666666668
,N,SS,G,539,17552.35714285714
N,N,COMP,G,1305,24751.5
,Y,COMP,A,2673,21739.6
Y,N,COMP,A,143,21498.1
,N,SS,A+,1746,13939.692307692309
Y,N,SS,G,1178,12082.1
,N,SS,A+,1408,991.5384615384615
Y,Y,COMP,A,1875,35099.875
N,N,SS,B,2275,33150.0
N,Y,COMP,A,129,17806.428571428572
Y,Y,SS,A+,1886,21657.0
,Y,SS,A+,323,20226.083333333332
,Y,COMP,A,2146,24613.272727272728
N,N,COMP,A+,2021,10460.42857142857
Y,N,SS,B,778,93753.66666666667
N,Y,COMP,G,940,14195.4
Y,N,COMP,A,2090,25714.333333333332
,N,COMP,G,230,23718.125
N,N,COMP,B,2069,4833.166666666667
,N,COMP,A+,859,31888.777777777777
,Y,COMP,A,2461,193679.0
,N,SS,B,2499,27993.14285714286
,Y,COMP,A+,2701,30868.85714285714
N,N,COMP,B,2240,46579.6
N,Y,COMP,G,537,18302.545454545456
N,Y,SS,A+,1840,23474.666666666668
N,Y,COMP,A,727,6507.75
Y,Y,SS,A,2612,32721.14285714286
,Y,COMP,B,1202,1661.5714285714287
,Y,COMP,A,1586,15772.166666666666
N,N,COMP,A+,1470,21836.2
Y,N,COMP,A+,899,31468.11111111111
Y,N,SS,G,1008,232258.0
Y,Y,SS,A+,1110,11594.625
,Y,SS,A,831,125698.0
,Y,SS,B,2200,18103.214285714286
,Y,SS,G,664,49830.5
Y,Y,SS,G,158,1526.4285714285713
,Y,COMP,G,607,12059.25
,N,COMP,B,114,20384.333333333332
Y,N,COMP,G,445,9406.5
N,N,SS,G,1987,46962.4
Y,Y,SS,B,663,64094.75
,N,COMP,G,798,10973.4
N,Y,SS,B,2133,140190.0
N,Y,COMP,B,603,20198.416666666668
N,N,SS,B,1956,52729.25
,N,COMP,G,136,24116.4
,Y,COMP,G,1458,34052.0
N,Y,SS,A+,2090,5391.307692307692
,N,SS,A,2058,33627.857142857145
Y,N,SS,A+,127,114743.0
N,Y,SS,A+,1748,17856.30769230769
N,Y,SS,G,2108,7103.363636363636
,N,SS,A,1088,32065.11111111111
N,N,COMP,G,1324,16294.461538461539
,Y,COMP,A+,1017,28950.4
,Y,SS,G,2526,47686.0
,Y,SS,B,2775,83755.33333333333
,N,COMP,G,1954,6095.875
N,N,COMP,G,1724,21513.5
Y,Y,SS,G,1619,48013.666666666664
,Y,SS,A+,1226,33591.25
,N,SS,A+,442,104952.0
Y,Y,COMP,A+,980,12743.555555555555
Y,N,SS,B,916,22930.714285714286
N,N,SS,A+,805,1260.2727272727273
Y,Y,SS,A+,526,3237.1428571428573
Y,Y,COMP,A,1720,14724.8
,N,SS,G,1512,24404.333333333332
Y,Y,COMP,B,2716,14545.42857142857
Y,N,SS,A+,1776,8486.714285714286
Y,Y,SS,A,2551,45630.0
N,N,COMP,B,849,6718.090909090909
Y,N,COMP,G,821,15096.2
,N,COMP,A,188,163421.0
N,Y,SS,G,622,23432.333333333332
,Y,SS,B,2736,180701.0
,N,SS,B,143,19552.5
Y,N,COMP,G,1935,38634.833333333336
N,Y,COMP,B,1161,4058.076923076923
Y,Y,COMP,B,2250,15160.545454545454
Y,N,COMP,A,1407,25316.444444444445
Y,Y,COMP,B,2574,15267.272727272728
,Y,COMP,A,2776,84280.0
,N,COMP,G,2653,1612.0833333333333
Y,N,SS,G,2582,7351.142857142857
Y,Y,COMP,A,1342,620.6666666666666
Y,N,SS,A+,1135,67420.0
,Y,SS,A+,1395,6520.8
N,Y,COMP,A,459,85013.0
Y,Y,COMP,A,787,46041.166666666664
,N,SS,B,131,33736.6
,N,COMP,G,292,890.8571428571429
Y,N,COMP,A,362,58437.25
Y,Y,SS,G,2772,8024.625
N,Y,SS,A+,1642,22743.545454545456
,N,COMP,A+,1560,25150.25
Y,Y,SS,A,1480,13584.0
Y,N,SS,A+,2607,17079.375
Y,N,SS,B,1372,4924.714285714285
Y,Y,COMP,B,1671,6658.307692307692
Y,Y,SS,B,2000,19999.714285714286
,N,SS,B,2768,6604.454545454545
,Y,COMP,G,2784,15878.142857142857
,N,COMP,B,1633,6047.785714285715
Y,Y,SS,A,484,3692.1111111111113
N,Y,SS,G,2129,35484.333333333336
N,Y,COMP,B,82,235.0
,Y,COMP,G,1345,8169.833333333333
Y,N,COMP,G,2169,7132.6
,N,SS,A+,471,2800.3846153846152
Y,N,COMP,G,865,1433.4545454545455
N,N,COMP,A+,707,17583.64285714286
,N,COMP,A+,2367,24936.5
Y,Y,COMP,B,1815,1451.8
Y,N,COMP,A,359,18763.625
Y,Y,SS,A,2461,4501.4
,Y,SS,B,1970,54610.0
Y,Y,SS,A,1959,35821.75
N,Y,SS,A+,2152,8231.5
N,Y,COMP,B,1002,23566.666666666668
,N,SS,B,1916,8631.42857142857
,N,SS,G,762,315.0
Y,Y,SS,A,1736,23238.625
,Y,COMP,A,470,34248.142857142855
,Y,COMP,A,652,24584.5
Y,Y,SS,G,1462,5386.272727272727
,N,COMP,A,1052,28401.7
Y,Y,COMP,G,1347,39616.666666666664
,N,SS,A+,1292,15681.4
N,Y,SS,A+,1547,6354.625
Y,N,SS,B,245,15933.9
N,Y,SS,A+,395,19649.375
N,N,SS,A+,571,92215.0
N,N,COMP,A+,165,137073.0
,Y,COMP,A+,2778,425.42857142857144
N,N,COMP,G,1359,10213.818181818182
N,N,SS,A+,2197,110106.5
Y,Y,SS,B,1236,2639.0
Y,Y,COMP,A+,2029,7269.666666666667
N,N,COMP,B,2786,25169.1
N,Y,SS,A,1518,17263.444444444445
,N,COMP,A,1693,8475.5
N,Y,COMP,A+,691,8764.416666666666
N,Y,SS,A,2642,5305.666666666667
N,N,SS,A,1417,15001.375
Y,N,COMP,B,1892,19771.625
,N,SS,G,1930,13670.0
Y,Y,SS,A,2225,5057.0
Y,N,COMP,A,1890,82723.66666666667
N,Y,COMP,A,782,29883.75
N,N,COMP,G,2051,2880.125
Y,N,COMP,G,1269,29282.1
Y,N,SS,A,182,67.0
Y,N,SS,A+,14,22408.9
N,Y,COMP,A,1999,26612.5
,Y,COMP,B,2597,18031.5
N,N,SS,A+,1900,7410.125
,Y,COMP,B,2533,234734.0
,Y,COMP,A,736,14122.181818181818
N,Y,SS,A+,166,18936.666666666668
,Y,SS,B,2737,31723.428571428572
Y,Y,SS,G,935,23374.454545454544
Y,N,COMP,G,153,2941.5454545454545
N,N,COMP,A,2574,68459.75
N,Y,COMP,A+,884,32465.428571428572
Y,Y,SS,G,2276,19063.81818181818
N,N,COMP,G,880,571.3333333333334
N,Y,SS,G,528,7375.2
N,N,COMP,A+,2588,16589.4
Y,N,COMP,B,630,35293.0
N,Y,COMP,G,1501,19480.75
,Y,SS,A+,1653,24797.0
Y,N,SS,A,2627,8852.866666666667
Y,Y,SS,A+,2709,26126.5
,N,SS,A+,1178,258034.0
N,N,COMP,A,2588,47093.0
,Y,SS,B,2262,6104.785714285715
Y,N,SS,B,2185,13926.583333333334
Y,Y,COMP,B,1932,3069.4666666666667
Y,N,COMP,B,1029,15984.76923076923
Y,Y,COMP,A+,1141,33229.2
N,N,COMP,G,2767,73326.0
N,N,SS,A,2365,11110.333333333334
Y,Y,SS,G,496,6559.666666666667
,Y,COMP,A,108,40861.4
,Y,SS,B,1999,20084.090909090908
Y,N,SS,A+,859,39919.166666666664
Y,N,COMP,A,258,967.5
Y,Y,SS,G,376,27953.25
N,N,SS,B,1716,17636.416666666668
,N,COMP,A+,702,24262.0
,Y,COMP,A,1193,6260.5
,Y,SS,G,2792,6425.181818181818
N,Y,COMP,A,1104,18435.727272727272
,N,SS,G,654,18791.066666666666
Y,N,SS,G,428,20608.666666666668
N,N,SS,A+,2224,1425.7692307692307
N,Y,COMP,A+,597,29914.714285714286
Y,Y,COMP,G,1454,17830.0
Y,Y,COMP,B,1429,65672.5
,Y,COMP,A,1945,20897.777777777777
,Y,SS,A,708,3008.8
,Y,COMP,G,945,27652.625
,Y,COMP,B,847,16941.25
N,N,SS,G,886,41228.25
Y,Y,SS,G,2102,41415.5
,Y,SS,A+,2040,21341.0
N,N,SS,B,1193,13768.714285714286
Y,Y,COMP,B,594,22665.75
,N,SS,A,1598,1392.6666666666667
,N,SS,B,1227,13667.866666666667
Y,N,SS,G,1485,18469.166666666668
N,Y,SS,A,2669,24445.454545454544
,Y,COMP,A+,2169,6110.8
Y,N,COMP,A+,986,11298.0
Y,N,SS,A+,2133,10200.357142857143
N,Y,COMP,G,2636,42033.0
,N,SS,A,1420,19825.090909090908
N,Y,SS,B,1200,38282.0
Y,N,COMP,B,22,15243.166666666666
N,N,COMP,B,698,15134.7
N,Y,SS,G,2722,58549.6
,N,COMP,G,2237,8086.916666666667
N,N,SS,B,850,79643.0
Y,Y,COMP,B,18,24456.8
Y,N,COMP,A+,910,5819.2
Y,Y,COMP,G,2746,3560.785714285714
Y,Y,SS,A+,1369,93578.0
,N,SS,A+,359,33020.2
Y,N,SS,A+,2355,9356.866666666667
N,Y,SS,A+,385,2211.153846153846
Y,Y,COMP,A+,1223,28534.8
N,N,COMP,G,1272,19345.333333333332
N,N,SS,A+,2097,16124.714285714286
N,N,SS,B,2451,35221.333333333336
Y,Y,SS,A,2069,18950.846153846152
Y,Y,SS,B,2281,7660.0
Y,N,SS,A+,852,420.4
N,N,COMP,A+,1971,21130.444444444445
Y,N,SS,A+,2647,39911.0
Y,Y,SS,A,2665,19993.909090909092
N,Y,SS,A,871,17348.583333333332
,Y,COMP,A+,813,22698.5
,N,COMP,A+,2568,22370.11111111111
,N,SS,A+,2026,5829.0
N,Y,COMP,G,2091,1250.0
Y,Y,SS,G,2513,127876.5
N,Y,COMP,A,1770,19381.090909090908
N,N,SS,B,257,19912.2
,Y,SS,A,2068,60335.5
Y,Y,COMP,A,1492,13431.75
Y,N,COMP,A,1104,22168.8
,Y,COMP,G,1817,28055.88888888889
N,N,COMP,A,2221,40566.0
N,Y,SS,A+,885,1954.0
,N,COMP,A,1714,20571.4
Y,N,SS,A+,172,25925.6
Y,Y,COMP,G,457,248018.0
N,Y,COMP,A+,790,10215.0
N,Y,SS,A+,568,8524.0
N,N,COMP,A,1952,16135.0
N,N,COMP,A+,381,274419.0
,N,COMP,B,1200,133356.0
Y,N,COMP,B,2565,8596.2
Y,Y,SS,A,1045,7951.333333333333
,N,SS,B,1172,24998.7
N,N,COMP,G,664,24949.6
Y,N,SS,A+,677,43847.0
,N,SS,A,2137,28901.333333333332
Y,Y,SS,B,1071,19016.75
N,N,COMP,A,1829,233.45454545454547
,N,SS,B,1579,13227.8
,Y,COMP,A,2003,93718.66666666667
Y,N,COMP,G,2578,37471.28571428572
N,Y,COMP,B,2147,44577.6
Y,Y,SS,G,2158,1135.5
N,Y,COMP,A,1036,5926.4
,N,SS,B,1542,58783.8
Y,N,SS,A+,1706,33263.0
Y,N,SS,A,1558,34234.0
N,N,COMP,A+,346,12229.0
Y,Y,SS,A,613,6169.636363636364
N,N,COMP,G,2455,1477.6666666666667
,N,COMP,G,1571,25668.1
,Y,SS,B,1435,85728.5
Y,N,COMP,A+,1092,16618.0
N,Y,COMP,A+,61,3591.285714285714
,Y,COMP,A+,376,6115.25
,N,COMP,B,965,19491.933333333334
N,Y,COMP,B,718,6626.75
Y,N,SS,B,2184,71.66666666666667
N,N,SS,A+,485,2730.6
Y,N,COMP,G,2619,2617.0
,N,COMP,B,949,14025.461538461539
Y,Y,SS,A,1184,3001.2
Y,N,SS,B,10,21996.75
,Y,SS,G,661,1146.4666666666667
,Y,SS,G,2725,3412.181818181818
,N,SS,A,398,17063.875
Y,N,SS,A,903,90636.0
N,Y,SS,B,1972,4954.833333333333
Y,N,COMP,G,128,7763.75
,N,COMP,A,1510,24878.666666666668
,Y,COMP,A,1729,17233.666666666668
N,Y,COMP,A,31,110464.5
N,N,COMP,A,728,33092.0
Y,N,COMP,A+,1671,19385.636363636364
,N,SS,A+,701,916.7
,N,SS,G,1277,34957.666666666664
N,N,SS,A,1861,20850.583333333332
N,N,COMP,A+,1099,17323.46153846154
N,N,SS,A,1136,996.2857142857143
Y,N,SS,B,1335,15668.25
Y,N,SS,G,1339,13488.111111111111
,N,SS,B,1393,7839.4
Y,N,COMP,A+,1514,3893.0
N,Y,COMP,A,2052,3330.5555555555557
Y,N,COMP,G,255,70133.0
,N,COMP,A+,1036,15454.111111111111
N,Y,COMP,B,1705,231173.0
,N,COMP,G,1322,1472.6666666666667
N,Y,COMP,B,2335,7576.1
,Y,COMP,B,1413,18196.363636363636
Y,N,COMP,B,2677,7668.6
N,N,COMP,G,485,4041.6666666666665
,Y,COMP,G,406,14838.777777777777
N,N,SS,B,125,1566.1818181818182
N,Y,COMP,A,2642,20218.88888888889
,Y,COMP,G,1210,12992.181818181818
,N,COMP,B,1382,19376.0
N,N,COMP,A+,1932,24200.666666666668
N,N,SS,G,1428,26831.14285714286
N,N,COMP,G,1594,15955.333333333334
Y,N,SS,B,1620,22371.384615384617
Y,Y,SS,B,2222,73690.25
N,Y,SS,A+,235,18652.85714285714
Y,Y,COMP,A+,2417,8116.75
,Y,COMP,A+,963,1801.1666666666667
Y,Y,COMP,A+,1377,40419.57142857143
N,N,SS,B,1264,14303.5
,Y,SS,A+,2415,38355.6
Y,N,SS,A,2083,5948.0
N,N,COMP,A+,1009,43611.333333333336
N,Y,COMP,G,893,40075.75
N,Y,COMP,G,952,9819.357142857143
N,N,COMP,A+,1880,7986.3
,N,SS,A+,1339,78766.5
Y,Y,COMP,A+,759,2717.0666666666666
N,N,COMP,A,1832,16779.3
N,Y,COMP,A,493,6101.833333333333
N,N,SS,G,107,111631.0
N,N,COMP,A+,1751,12913.384615384615
Y,Y,COMP,A,826,15380.666666666666
,Y,SS,A+,1643,59438.333333333336
,N,COMP,A+,1278,1336.357142857143
Y,Y,SS,G,923,10311.5
,Y,SS,G,1755,8793.6
Y,N,SS,A,2506,3700.090909090909
N,Y,SS,A,2548,903.7692307692307
N,N,COMP,A,199,7720.636363636364
N,Y,SS,G,2407,1209.5555555555557
,Y,SS,B,2731,43394.0
Y,Y,COMP,A,1135,13435.666666666666
,N,COMP,A+,1561,1124.8181818181818
,Y,SS,A+,1937,58356.5
N,N,SS,G,2493,8275.357142857143
,N,COMP,B,1495,10399.916666666666
Y,N,SS,G,514,25978.4
Y,Y,SS,A+,1127,39677.5
Y,N,COMP,A+,1994,10831.461538461539
Y,Y,COMP,B,528,2341.25
N,N,COMP,G,1175,5783.25
,Y,COMP,A+,667,65693.0
N,N,SS,B,409,34701.375
N,Y,SS,A,2785,8562.733333333334
Y,Y,SS,A,1105,15240.466666666667
N,Y,COMP,G,603,37996.8
Y,Y,SS,B,126,25136.0
Y,N,SS,A,2685,41874.857142857145
N,Y,SS,A+,1466,26832.3
,N,SS,A+,2366,20095.0
N,N,SS,G,569,27775.0
Y,N,COMP,B,1975,6329.666666666667
N,Y,COMP,A+,388,233603.0
Y,Y,SS,A+,583,25337.5
,Y,COMP,A+,411,14410.92857142857
,N,SS,G,2104,40798.833333333336
,N,COMP,G,2142,21851.0
,N,COMP,G,2253,12316.8
,N,SS,A+,1127,6386.333333333333
,N,COMP,A,2339,650.0
N,N,COMP,A+,1471,9158.09090909091
N,Y,SS,G,2324,11010.181818181818
N,N,COMP,B,52,15243.5
,Y,COMP,B,1644,57910.2
Y,N,COMP,G,2565,30878.333333333332
Y,N,COMP,A+,1440,9326.214285714286
,N,SS,G,766,30776.0
Y,N,SS,B,532,22449.88888888889
,Y,COMP,A+,1770,2972.214285714286
Y,Y,COMP,G,1981,20433.076923076922
,Y,COMP,G,1802,15156.923076923076
Y,Y,COMP,B,1275,2860.75
Y,Y,COMP,B,2669,137628.0
,Y,SS,A+,789,17132.5
N,N,SS,A+,2065,44984.0
N,N,SS,A+,26,20974.928571428572
,Y,COMP,G,28,5883.5
N,Y,SS,A+,2019,14226.5
,Y,COMP,B,2152,140318.5
,Y,COMP,G,291,18337.285714285714
N,Y,SS,A+,2214,6294.727272727273
,N,COMP,B,135,59863.25
,Y,SS,B,2402,11062.6
Y,N,SS,G,454,6014.4
,N,SS,A+,1882,26417.0
N,N,SS,B,2475,1179.125
Y,N,SS,B,750,38854.857142857145
Y,N,COMP,A+,395,275564.0
N,N,SS,G,486,1430.888888888889
Y,Y,SS,A,1299,7230.846153846154
Y,N,SS,A+,627,96677.5
Y,N,COMP,A,2032,4931.818181818182
Y,N,SS,G,1947,19072.384615384617
,N,COMP,A+,1829,30991.0
,Y,COMP,B,740,5901.818181818182
Y,Y,COMP,A+,1543,23904.875
,N,SS,A,2327,6419.666666666667
N,N,COMP,B,822,2025.7857142857142
,Y,SS,A+,1298,242.16666666666666
Y,Y,SS,G,1908,19787.9
Y,N,COMP,B,9,15664.636363636364
,N,COMP,B,628,13243.833333333334
,Y,COMP,B,2363,80026.66666666667
Y,Y,SS,A,1088,15918.375
,N,COMP,G,2228,15563.076923076924
,Y,SS,G,2300,33090.666666666664
,Y,SS,A+,1626,93907.5
N,Y,SS,A+,1598,11283.714285714286
N,N,SS,A+,1587,57111.0
,Y,SS,G,22,38440.5
N,N,COMP,A,2101,18146.0
,Y,SS,G,245,35530.333333333336
,Y,COMP,G,1805,197.55555555555554
Y,Y,COMP,B,1542,32358.444444444445
,Y,COMP,B,2031,24654.0
,Y,COMP,A,2301,50636.0
,N,COMP,B,2588,5898.0
Y,Y,SS,A,1004,9116.92857142857
Y,Y,COMP,A+,2493,19658.6
,N,COMP,G,2191,27336.2
N,N,COMP,B,1103,15247.357142857143
N,N,COMP,A+,1430,74039.66666666667
,Y,COMP,A,1828,9540.5
,N,SS,B,564,20412.444444444445
N,Y,COMP,A,1522,17715.0
N,Y,SS,A,2477,47617.25
Y,Y,COMP,A+,1685,97982.0
N,N,COMP,B,431,21489.5
,N,COMP,A,774,19930.545454545456
Y,Y,SS,A+,1941,12224.0
,Y,COMP,G,13,24799.777777777777
,N,SS,A,1916,61461.25
N,Y,COMP,B,1651,6500.545454545455
N,N,COMP,A,743,26152.5
N,N,COMP,G,2613,72849.5
N,N,COMP,B,2336,8068.142857142857
Y,N,SS,G,2134,3984.714285714286
,Y,COMP,A+,111,10718.0
N,Y,SS,B,1544,33955.0
Y,N,SS,G,2589,94543.33333333333
,N,COMP,B,1945,258750.0
N,N,SS,B,2231,17800.0
N,N,SS,A,679,22732.625
,Y,COMP,G,57,8677.0
Y,Y,SS,A+,88,26708.875
Y,N,COMP,A,2508,16684.53846153846
N,Y,COMP,A,1231,19529.571428571428
Y,N,COMP,A,838,28007.714285714286
Y,Y,SS,A,274,3460.25
N,Y,COMP,A+,2335,27801.0
Y,Y,COMP,B,1980,27864.0
Y,Y,SS,B,2651,20564.071428571428
Y,N,COMP,B,1357,55333.0
,N,COMP,A+,1413,91931.33333333333
Y,N,SS,A,388,12516.5
Y,N,SS,G,1923,29095.0
Y,Y,SS,B,370,1797.8181818181818
N,N,SS,A+,414,179721.0
Y,Y,COMP,B,787,12437.923076923076
N,N,SS,B,1989,39473.142857142855
,Y,COMP,A+,513,11777.23076923077
,Y,SS,G,1707,18398.75
Y,N,SS,B,251,85446.5
,N,SS,B,1583,4075.5833333333335
N,Y,SS,A,2407,15999.90909090909
,N,COMP,A,68,3550.8
,Y,SS,A,2037,220346.0
,Y,SS,A,1356,6630.363636363636
,N,SS,G,907,10085.0
,N,COMP,G,2192,141391.0
N,Y,COMP,B,1387,35338.5
,Y,COMP,G,2237,50.46666666666667
Y,Y,SS,G,932,9716.0
Y,N,COMP,G,2640,10498.333333333334
N,N,SS,B,1199,8681.0
,N,COMP,B,2485,39186.0
N,N,COMP,B,2236,48930.666666666664
,Y,SS,A+,1390,1948.0
,Y,SS,G,1293,16656.0
,Y,SS,A+,247,21986.5
N,Y,SS,G,1756,19615.5
,N,SS,A+,2227,14163.636363636364
,N,SS,A,295,13631.7
Y,Y,SS,A,1587,19790.333333333332
N,N,COMP,G,2563,91157.0
N,Y,COMP,A+,1756,18381.583333333332
,N,COMP,G,964,538.9090909090909
N,N,SS,B,2172,31999.2
,Y,SS,A+,142,1682.2142857142858
,Y,COMP,B,859,1599.7142857142858
,Y,COMP,G,2799,49954.5
N,Y,COMP,A+,1407,19362.81818181818
N,Y,SS,A,2564,7220.181818181818
N,Y,SS,A+,2395,29399.333333333332
,Y,COMP,B,501,135905.5
Y,Y,COMP,A+,1701,15995.307692307691
,Y,COMP,A,1651,10193.8
Y,N,SS,A+,229,8386.166666666666
N,Y,COMP,A+,468,11402.363636363636
Y,N,SS,A+,2673,22811.363636363636
N,N,SS,A+,730,147938.5
Y,N,SS,B,1480,897.8666666666667
N,N,COMP,B,1904,12595.666666666666
Y,N,SS,A+,577,27826.285714285714
,Y,SS,A,1745,24401.875
,N,COMP,A,750,33100.444444444445
Y,N,SS,A+,1151,25207.333333333332
Y,N,SS,B,1953,8201.76923076923
,N,SS,B,2460,10096.933333333332
N,N,SS,A+,2163,20542.75
N,N,SS,A+,1876,2486.0833333333335
,Y,COMP,A+,2371,53253.0
Y,Y,COMP,G,1670,19137.166666666668
,Y,COMP,G,2578,3370.5
Y,N,SS,A+,2787,22661.916666666668
,N,COMP,A+,1465,31446.11111111111
,N,SS,G,1453,14771.444444444445
Y,Y,COMP,A,1151,26552.18181818182
,N,SS,A+,654,16310.363636363636
,Y,SS,A,381,13829.777777777777
,N,SS,A+,1822,41685.166666666664
Y,N,SS,B,994,17006.733333333334
N,N,COMP,G,922,14286.125
N,Y,SS,A+,1261,34792.28571428572
Y,Y,SS,A,677,24298.8
Y,Y,SS,A+,2713,30456.8
Y,N,COMP,G,275,34954.0
N,Y,SS,A+,2603,47405.6
,N,COMP,G,489,36608.57142857143
,Y,COMP,A,1027,26327.625
Y,Y,SS,A,2595,6472.090909090909
Y,N,SS,G,2013,17873.0
N,N,SS,B,1636,22027.5
N,Y,COMP,A+,2195,26731.25
N,Y,COMP,A,2730,32363.75
Y,Y,SS,B,846,24960.2
,N,COMP,G,189,299.2307692307692
,Y,COMP,A+,1108,24853.666666666668
Y,N,COMP,A+,2090,12794.363636363636
N,N,SS,A+,1232,5251.727272727273
,N,SS,G,917,9195.923076923076
N,N,COMP,B,870,5212.384615384615
Y,N,COMP,A,2114,28305.9
N,Y,COMP,A+,7,4457.0
Y,Y,SS,G,392,11801.09090909091
Y,N,SS,B,542,122505.5
N,Y,COMP,A,1524,5550.333333333333
N,N,SS,A+,658,14125.692307692309
N,N,SS,A+,1538,18216.2
,Y,SS,A,1353,19583.666666666668
Y,N,COMP,G,1649,10311.285714285714
,N,COMP,B,2343,5899.5
,N,SS,A+,2014,95249.33333333333
N,N,COMP,B,1484,8429.42857142857
Y,Y,COMP,B,1412,23523.416666666668
N,Y,COMP,B,862,37742.57142857143
Y,N,COMP,A+,2738,57658.6
Y,N,SS,B,272,7474.923076923077
N,Y,COMP,G,1885,6990.0
Y,Y,SS,G,977,49736.5
,N,COMP,B,556,8099.0
,N,SS,A,691,21948.833333333332
N,N,COMP,G,258,8843.357142857143
,N,COMP,G,2184,2814.866666666667
Y,Y,SS,G,2487,305.6666666666667
Y,N,COMP,B,1388,37744.833333333336
,Y,SS,G,2604,18951.555555555555
,N,COMP,A,123,8123.333333333333
,Y,COMP,G,123,13861.0
Y,N,COMP,B,1494,29981.8
N,Y,SS,B,1228,11989.727272727272
Y,Y,COMP,G,170,66734.5
Y,Y,SS,B,99,13124.666666666666
Y,N,COMP,B,1565,5663.5
,N,COMP,A+,863,19272.0
N,N,SS,G,493,4467.125
Y,Y,SS,A+,2091,15905.75
,Y,COMP,B,1218,21110.5
N,N,SS,B,693,28245.0
Y,Y,COMP,A+,2083,8268.666666666666
,Y,SS,A+,1568,18658.0
Y,N,COMP,A,1499,247100.0
,N,SS,A+,183,24903.0
Y,Y,COMP,B,1411,19574.4
,Y,SS,B,172,1704.625
Y,Y,COMP,A,2724,25761.0
N,Y,SS,B,1879,17148.64285714286
N,Y,SS,A,1712,3050.4
,Y,COMP,B,20,15366.866666666667
Y,Y,COMP,B,2103,92220.0
N,Y,SS,G,1442,5017.866666666667
,N,COMP,A,1829,3777.6153846153848
,N,COMP,B,2328,52202.0
,Y,SS,A,1451,249991.0
Y,N,COMP,A,2219,26000.125
Y,N,SS,A+,1824,1452.4166666666667
Y,N,SS,A,486,8891.333333333334
Y,N,COMP,B,824,88116.0
N,Y,SS,A,325,12143.727272727272
,Y,SS,A,2762,2015.0
N,Y,SS,A+,2264,73735.0
,N,COMP,B,2248,25413.555555555555
,N,COMP,B,372,82086.0
N,N,SS,B,2237,7828.454545454545
Y,N,COMP,A+,1648,13516.533333333333
,N,COMP,G,1112,32595.285714285714
N,Y,COMP,A+,1873,1143.0
Y,Y,SS,A,18,29029.5
N,N,COMP,A+,1872,7364.75
,Y,SS,B,2328,44879.0
,N,SS,A+,548,4613.133333333333
,N,SS,G,2473,20125.454545454544
Y,Y,SS,A,2139,99073.0
Y,N,COMP,B,971,25706.636363636364
Y,Y,COMP,G,257,26107.0
Y,N,COMP,B,979,7378.0
Y,Y,COMP,A,236,9226.285714285714
N,N,SS,A+,717,26836.555555555555
N,N,SS,A,1690,12546.07142857143
Y,Y,COMP,B,1431,41469.71428571428
Y,N,SS,A,198,22232.636363636364
N,Y,COMP,A+,15,39553.42857142857
,Y,SS,G,2656,21552.375
,Y,SS,A+,1222,2584.866666666667
,Y,COMP,A,1481,90065.33333333333
,Y,SS,A,616,46544.5
Y,Y,SS,B,2075,5558.75
N,Y,SS,A,1124,20534.53846153846
N,N,SS,A+,2550,120369.0
Y,N,COMP,G,2115,7648.636363636364
N,Y,SS,A,2570,29185.85714285714
Y,Y,COMP,G,337,15446.0
Y,N,COMP,A,1466,12660.1
N,N,COMP,B,2329,50764.0
,Y,COMP,G,108,28942.5
